id,amount_tsh,date_recorded,funder,gps_height,installer,longitude,latitude,wpt_name,num_private,basin,subvillage,region,region_code,district_code,lga,ward,population,public_meeting,recorded_by,scheme_management,scheme_name,permit,construction_year,extraction_type,extraction_type_group,extraction_type_class,management,management_group,payment,payment_type,water_quality,quality_group,quantity,quantity_group,source,source_type,source_class,waterpoint_type,waterpoint_type_group
67514,0.0,2011-03-17,328.0,222,1655.0,36.68432969,-8.13576369,42032,0,6,16318.0,11,5,3,35,308,1200,2,0,8.0,1345.0,1,1993,15,11,1,7,4,0,2,0,0,2,2,7,5,0,4,3
34910,0.0,2011-07-22,574.0,0,443.0,30.88927068,-1.49302033,44216,0,4,4778.0,4,18,1,26,1666,0,2,0,8.0,1345.0,1,0,3,1,0,1,1,1,4,6,2,3,3,5,3,1,1,1
383,0.0,2011-07-29,574.0,0,443.0,33.0532866,-2.48628897,43473,0,4,7240.0,13,19,2,54,60,0,2,0,8.0,1345.0,1,0,3,1,0,7,4,0,2,6,2,2,2,5,3,1,6,5
23977,0.0,2011-07-18,508.0,0,1655.0,31.74548495,-1.07412739,31692,0,4,20617.0,4,18,7,66,536,0,2,0,8.0,727.0,1,0,3,1,0,7,4,0,2,6,2,2,2,8,6,0,1,1
70543,100.0,2013-02-26,648.0,1605,457.0,34.85408506,-4.58045316,41751,0,0,10428.0,18,13,2,109,1401,150,2,0,8.0,645.0,1,2000,7,4,2,7,4,4,5,6,2,2,2,3,0,0,1,1
2906,20.0,2013-06-03,553.0,1159,710.0,36.88893037,-3.36522478,6891,0,5,19818.0,0,2,7,65,1006,120,2,0,8.0,553.0,1,2006,6,10,5,7,4,4,5,6,2,2,2,6,4,1,1,1
33810,0.0,2011-03-12,2065.0,0,340.0,36.44299678,-5.9484569,43102,0,8,10553.0,2,1,3,43,285,0,2,0,8.0,448.0,1,0,7,4,2,7,4,4,5,4,4,2,2,3,0,0,2,1
10021,0.0,2013-01-21,474.0,11,134.0,39.31981597,-9.551353,20709,0,7,9886.0,7,80,13,37,727,560,2,0,8.0,1345.0,1,2012,9,6,3,7,4,0,2,6,2,1,1,7,5,0,6,5
46730,500.0,2011-03-21,1492.0,2102,11.0,34.63388225,-9.35970814,25073,0,6,3172.0,3,11,4,91,387,50,2,0,8.0,2622.0,1,2008,3,1,0,10,4,3,1,6,2,1,1,8,6,0,1,1
1663,0.0,2011-04-10,809.0,0,913.0,36.56278819,-6.37850597,18011,0,8,1590.0,2,1,1,76,684,0,2,0,8.0,215.0,1,0,3,1,0,7,4,4,5,6,2,2,2,8,6,0,1,1
2408,250.0,2013-02-13,1512.0,1336,1632.0,30.17924373,-4.24590309,26634,0,3,17679.0,5,16,2,28,59,950,2,0,12.0,2225.0,1,2002,9,6,3,9,4,3,1,3,3,1,1,8,6,0,5,4
72505,2000.0,2011-07-19,1788.0,1676,2017.0,31.22217417,-7.52883263,42377,0,2,11054.0,15,15,3,92,145,450,2,0,8.0,1345.0,0,2003,15,11,1,7,4,2,0,4,4,1,1,3,0,0,4,3
65019,0.0,2011-03-26,497.0,634,628.0,36.91678169,-7.44263086,41921,0,6,19190.0,11,5,1,36,1222,300,2,0,8.0,1345.0,1,1985,9,6,3,7,4,0,2,6,2,1,1,7,5,0,4,3
42313,0.0,2012-10-08,1600.0,0,1667.0,32.90020521,-3.39813349,4388,0,4,18098.0,17,17,3,104,1924,0,2,0,10.0,1345.0,1,0,0,0,1,11,4,0,2,6,2,1,1,3,0,0,4,3
340,0.0,2013-03-12,1.0,40,2.0,39.15686243,-6.98783757,18079,0,8,13772.0,1,7,2,20,1380,250,2,0,9.0,1345.0,0,2000,9,6,3,10,4,0,2,7,5,0,0,7,5,0,6,5
50285,50.0,2013-01-26,442.0,115,573.0,39.73844033,-10.22393219,45422,0,7,12810.0,7,80,23,47,1320,1,2,0,8.0,368.0,0,1979,6,10,5,7,4,4,5,6,2,1,1,8,6,0,2,1
3409,0.0,2013-02-19,2117.0,0,443.0,0.0,-2e-08,43144,0,4,19257.0,17,17,1,5,1925,0,2,0,4.0,1345.0,0,0,8,5,1,3,2,0,2,4,4,2,2,7,5,0,4,3
26378,0.0,2013-02-05,385.0,0,443.0,0.0,-2e-08,32611,0,4,19818.0,17,17,1,5,1850,0,2,0,10.0,1345.0,0,0,15,11,1,11,4,0,2,6,2,1,1,7,5,0,4,3
47552,0.0,2011-04-07,648.0,0,457.0,34.38033417,-8.72809753,7686,0,6,20152.0,10,12,7,59,1824,0,2,0,11.0,1345.0,1,0,3,1,0,9,4,0,2,0,0,3,3,6,4,1,1,1
32262,0.0,2013-12-03,1642.0,1315,1833.0,36.80266598,-3.35251189,41063,0,5,17229.0,0,2,7,65,1787,350,2,0,9.0,1345.0,0,2013,3,1,0,10,4,6,6,6,2,2,2,5,3,1,2,1
58637,0.0,2011-07-09,809.0,0,134.0,31.10186365,-1.66066358,5769,0,4,7612.0,4,18,1,26,1686,0,2,0,8.0,1345.0,1,0,3,1,0,7,4,0,2,6,2,1,1,8,6,0,5,4
34827,250.0,2011-03-12,508.0,2342,340.0,33.96048216,-9.23812198,45683,0,1,20809.0,3,11,3,55,394,0,2,0,8.0,565.0,0,1986,3,1,0,7,4,3,1,6,2,1,1,8,6,0,6,5
63294,0.0,2011-03-04,1742.0,-28,1880.0,39.14794378,-8.14273903,36817,0,6,18312.0,14,60,53,99,201,1,2,0,7.0,1345.0,1,2007,7,4,2,5,0,0,2,6,2,1,1,3,0,0,2,1
44867,0.0,2011-08-05,1574.0,1126,443.0,31.016519,-6.30914802,8985,0,2,12168.0,15,15,1,75,477,150,2,0,8.0,1345.0,1,1988,4,2,1,7,4,5,3,4,4,1,1,3,0,0,4,3
26751,0.0,2011-03-15,508.0,1752,443.0,34.81455575,-8.97919017,16640,0,6,18242.0,3,11,4,91,1412,250,2,0,8.0,511.0,0,1976,3,1,0,7,4,0,2,6,2,1,1,8,6,0,1,1
66574,0.0,2012-10-10,377.0,0,2198.0,33.18591316,-4.22731519,4733,0,0,3970.0,19,14,1,94,1746,0,2,0,12.0,883.0,1,0,6,10,5,8,0,4,5,0,0,2,2,0,1,1,2,1
39354,100.0,2013-01-15,698.0,406,820.0,38.80424195,-10.29709575,10421,0,7,1835.0,7,8,3,85,1349,450,2,0,8.0,1345.0,1,2006,4,2,1,7,4,4,5,4,4,1,1,3,0,0,4,3
21479,50.0,2013-02-01,1962.0,-12,2099.0,40.07099533,-10.21170036,2439,0,7,512.0,12,99,1,77,1582,100,2,0,8.0,1498.0,1,2012,14,10,5,7,4,4,5,6,2,1,1,3,0,0,1,1
57899,0.0,2012-10-15,369.0,0,443.0,33.58918126,-3.72068806,45426,0,0,1633.0,17,17,8,40,1952,0,2,0,4.0,2125.0,1,0,3,1,0,3,2,6,6,6,2,2,2,8,6,0,2,1
60079,0.0,2011-10-07,1704.0,0,307.0,33.86222955,-9.6033114,17217,0,1,16170.0,10,12,3,46,837,0,2,0,12.0,734.0,1,0,3,1,0,8,0,0,2,6,2,0,0,6,4,1,1,1
62070,0.0,2012-10-17,508.0,0,638.0,33.79551473,-3.18437862,44743,0,4,14505.0,17,17,2,58,1940,0,2,0,10.0,1345.0,0,0,8,5,1,11,4,1,4,6,2,1,1,7,5,0,4,3
20628,0.0,2012-10-31,340.0,0,443.0,32.06310177,-5.06528993,6148,0,3,20774.0,19,14,4,123,2023,0,2,0,12.0,1345.0,1,0,9,6,3,8,0,4,5,6,2,1,1,7,5,0,6,5
11344,100.0,2011-02-18,1960.0,2287,340.0,34.06300039,-9.20221873,45683,0,1,20809.0,3,11,3,55,783,0,2,0,8.0,577.0,1,2007,3,1,0,7,4,3,1,6,2,1,1,8,6,0,1,1
62122,20.0,2013-01-23,445.0,324,567.0,39.56693681,-10.7319527,1152,0,7,19477.0,12,9,4,116,1229,270,2,0,11.0,193.0,1,1982,14,10,5,7,4,4,5,6,2,1,1,3,0,0,1,1
51867,0.0,2011-03-16,2065.0,0,634.0,35.54063297,-5.94580126,43409,0,0,15593.0,2,1,6,4,372,0,2,0,8.0,1345.0,1,0,4,2,1,7,4,0,2,6,2,1,1,7,5,0,4,3
51667,0.0,2011-07-27,574.0,0,638.0,33.02469807,-2.55457244,21180,0,4,5411.0,13,19,2,54,753,0,2,0,8.0,2163.0,1,0,4,2,1,7,4,0,2,6,2,3,3,7,5,0,4,3
16857,0.0,2013-03-08,788.0,887,977.0,37.67811681,-3.34966687,6939,0,5,6285.0,6,3,1,96,998,1,2,0,1.0,1374.0,1,2003,3,1,0,0,0,3,1,6,2,2,2,8,6,0,1,1
27022,0.0,2011-03-11,508.0,0,634.0,35.3066849,-6.30292321,40393,0,0,163.0,2,1,6,4,147,0,2,0,8.0,285.0,1,0,17,12,6,7,4,0,2,6,2,1,1,0,1,1,1,1
10438,0.0,2013-03-28,2109.0,1560,343.0,36.83215701,-3.31409261,2982,0,5,16954.0,0,2,7,65,1930,55,2,0,8.0,866.0,1,1986,3,1,0,7,4,6,6,6,2,2,2,8,6,0,1,1
57755,5000.0,2013-01-27,2107.0,769,471.0,30.40010367,-6.73828066,15509,0,3,13282.0,15,15,1,75,351,250,2,0,12.0,1345.0,1,2012,9,6,3,8,0,2,0,6,2,1,1,3,0,0,1,1
22384,0.0,2012-10-26,1600.0,0,443.0,32.30772362,-3.85378001,33686,0,3,12030.0,17,17,3,25,1356,0,2,0,8.0,1345.0,1,0,8,5,1,11,4,6,6,3,3,2,2,7,5,0,4,3
3380,30.0,2011-03-12,1443.0,172,2221.0,38.35462767,-6.64237464,35685,0,8,11321.0,14,6,1,3,148,18,2,0,9.0,255.0,1,2011,6,10,5,4,0,4,5,6,2,1,1,6,4,1,1,1
41843,0.0,2012-10-21,385.0,0,443.0,0.0,-2e-08,33106,0,4,20409.0,17,17,1,5,1503,0,2,0,10.0,1345.0,0,0,8,5,1,11,4,6,6,7,5,4,4,7,5,0,4,3
35208,0.0,2012-10-05,611.0,0,742.0,34.14109516,-3.14799872,35008,0,4,11963.0,17,17,6,64,1457,0,2,0,4.0,2163.0,1,0,3,1,0,3,2,0,2,6,2,3,3,5,3,1,1,1
37152,0.0,2011-07-15,294.0,0,307.0,33.80348073,-9.57621864,17800,0,1,11318.0,10,12,3,46,352,0,2,0,8.0,2099.0,1,0,3,1,0,7,4,0,2,6,2,0,0,8,6,0,1,1
47925,0.0,2013-01-24,2107.0,1676,2212.0,35.46042035,-3.669012,27122,0,0,2402.0,8,21,3,63,1101,1,2,0,8.0,1209.0,1,2012,14,10,5,7,4,0,2,6,2,1,1,3,0,0,2,1
43946,0.0,2011-07-23,574.0,0,443.0,30.85133493,-1.55131475,31665,0,4,1638.0,4,18,1,26,1666,0,2,0,10.0,266.0,1,0,3,1,0,7,4,0,2,6,2,1,1,8,6,0,1,1
2932,2000.0,2011-03-06,294.0,1382,384.0,36.11223405,-7.57026056,45683,0,6,3314.0,3,11,7,34,384,60,2,0,8.0,2658.0,1,2010,3,1,0,7,4,2,0,6,2,1,1,6,4,1,1,1
11829,0.0,2011-07-14,888.0,1156,443.0,31.17405164,-6.37889117,18844,0,2,11508.0,15,15,1,75,1670,57,2,0,12.0,1345.0,1,1989,9,6,3,8,0,0,2,6,2,3,3,1,0,0,6,5
59013,0.0,2011-03-11,340.0,-13,443.0,38.88158743,-5.73177275,27907,0,5,11508.0,20,4,5,95,1286,450,2,0,8.0,1345.0,0,2008,8,5,1,7,4,0,2,4,4,1,1,7,5,0,4,3
48338,5000.0,2013-01-30,1574.0,1146,471.0,32.49152941,-6.75215791,24379,0,3,3647.0,15,15,1,75,382,120,2,0,8.0,1345.0,1,1988,4,2,1,7,4,2,0,6,2,2,2,3,0,0,4,3
71276,0.0,2011-03-10,1481.0,61,1153.0,39.24126903,-7.18381043,34168,0,8,2612.0,14,6,4,69,1156,400,2,0,8.0,1345.0,0,2008,14,10,5,7,4,0,2,6,2,1,1,3,0,0,1,1
62998,0.0,2013-02-15,377.0,1134,443.0,37.13828041,-4.07583306,32923,0,5,9767.0,8,21,4,108,1527,200,2,0,8.0,1103.0,1,1996,3,1,0,7,4,6,6,6,2,1,1,8,6,0,6,5
6708,20.0,2011-03-23,787.0,0,443.0,37.56375767,-5.43051682,9919,0,5,7923.0,20,4,7,33,829,1,2,0,8.0,1345.0,0,2008,6,10,5,7,4,4,5,4,4,2,2,3,0,0,1,1
9969,250.0,2013-02-16,721.0,1609,866.0,30.03653042,-4.43972315,38656,0,3,17497.0,5,16,2,28,1423,650,2,0,12.0,1345.0,1,1999,3,1,0,9,4,3,1,6,2,1,1,8,6,0,1,1
5567,0.0,2012-10-18,377.0,0,443.0,31.92295214,-5.0112004,45426,0,3,20864.0,19,14,4,123,583,0,2,0,8.0,1345.0,1,0,3,1,0,7,4,0,2,6,2,3,3,5,3,1,1,1
61598,0.0,2013-01-30,941.0,0,1037.0,0.0,-2e-08,45683,0,4,4078.0,17,17,1,5,178,0,2,0,10.0,1345.0,0,0,5,3,1,11,4,1,4,5,4,1,1,7,5,0,4,3
20745,0.0,2011-04-10,108.0,0,340.0,35.82403993,-6.13373925,7876,0,8,10750.0,2,1,5,14,1750,0,2,0,8.0,1345.0,0,0,4,2,1,7,4,4,5,6,2,2,2,7,5,0,4,3
72485,0.0,2013-02-23,1962.0,951,2079.0,35.13698626,-10.74420438,24115,0,7,6486.0,16,10,3,61,642,60,2,0,8.0,399.0,1,1977,3,1,0,7,4,6,6,6,2,0,0,8,6,0,1,1
53890,100.0,2013-03-22,1.0,-11,2.0,39.11304695,-6.58964961,44945,0,8,13323.0,1,7,1,38,1173,412,2,0,8.0,1345.0,0,2010,14,10,5,7,4,4,5,6,2,1,1,3,0,0,1,1
62984,0.0,2013-03-05,648.0,1491,457.0,34.7356021,-4.53966706,32130,0,0,20809.0,18,13,2,109,2000,812,2,0,8.0,1345.0,1,2010,9,6,3,7,4,0,2,6,2,2,2,5,3,1,1,1
56024,500.0,2011-03-23,328.0,266,1655.0,36.82918416,-8.03563141,31818,0,6,11363.0,11,5,3,35,610,500,2,0,8.0,1345.0,1,1996,15,11,1,7,4,3,1,6,2,2,2,7,5,0,4,3
64958,0.0,2013-01-24,508.0,37,443.0,38.88625047,-8.81409671,44230,0,7,11634.0,7,80,13,37,1645,560,2,0,8.0,2138.0,1,2000,3,1,0,1,1,0,2,6,2,3,3,5,3,1,1,1
36386,0.0,2011-07-08,1248.0,0,443.0,31.30470228,-2.68958786,39929,0,3,18929.0,4,18,4,6,27,0,2,0,8.0,1345.0,1,0,8,5,1,7,4,0,2,6,2,1,1,7,5,0,4,3
12970,0.0,2011-03-31,648.0,0,457.0,33.08380237,-9.42544647,29431,0,1,4661.0,10,12,5,21,189,0,2,0,8.0,1345.0,0,0,3,1,0,7,4,6,6,6,2,3,3,8,6,0,1,1
63672,0.0,2013-02-05,2080.0,0,1765.0,32.95637346,-4.63824914,3625,0,3,2562.0,19,14,1,94,1463,0,2,0,8.0,1345.0,1,0,0,0,1,11,4,0,2,6,2,1,1,3,0,0,4,3
1545,0.0,2012-10-22,574.0,1641,722.0,34.50106542,-1.27364008,21415,0,4,19203.0,9,20,1,118,1783,400,2,0,8.0,1345.0,1,1999,8,5,1,7,4,6,6,6,2,1,1,7,5,0,4,3
68416,0.0,2013-02-28,2107.0,1110,638.0,37.09869697,-5.71352991,9065,0,8,12995.0,8,21,5,41,1948,1,2,0,8.0,2774.0,1,2006,14,10,5,7,4,0,2,6,2,1,1,3,0,0,2,1
53929,30.0,2013-01-18,508.0,155,477.0,39.28638578,-10.31885452,14715,0,7,13809.0,7,80,23,47,1729,67,2,0,9.0,2238.0,0,2010,3,1,0,10,4,4,5,6,2,2,2,6,4,1,2,1
59291,0.0,2013-01-09,1041.0,0,1179.0,32.82544049,-5.00717221,6215,0,3,6751.0,19,14,6,115,420,0,2,0,3.0,1345.0,1,0,4,2,1,1,1,0,2,4,4,3,3,7,5,0,4,3
20931,0.0,2013-03-27,1035.0,1355,1114.0,34.98363189,-10.97271604,23273,0,7,11929.0,16,10,3,61,1157,56,2,0,10.0,158.0,1,2000,3,1,0,11,4,0,2,6,2,1,1,8,6,0,1,1
18781,0.0,2011-04-01,508.0,0,635.0,36.17907887,-6.72305607,2330,0,6,1771.0,2,1,1,76,1306,0,2,0,8.0,1345.0,1,0,14,10,5,7,4,0,2,6,2,1,1,3,0,0,2,1
15430,0.0,2012-10-24,1085.0,0,1286.0,32.70573615,-5.23646259,6364,0,3,5653.0,19,14,3,124,375,0,2,0,8.0,1345.0,0,0,9,6,3,7,4,0,2,6,2,2,2,7,5,0,4,3
54042,0.0,2011-04-17,294.0,0,443.0,32.96633824,-9.05816293,43920,0,2,3691.0,10,12,6,62,1305,0,2,0,8.0,1345.0,1,0,3,1,0,7,4,5,3,6,2,2,2,6,4,1,1,1
56896,0.0,2012-10-13,2107.0,0,443.0,0.0,-2e-08,45683,0,4,19767.0,13,19,2,54,315,0,2,0,8.0,1345.0,1,0,9,6,3,7,4,0,2,6,2,2,2,3,0,0,6,5
2579,4700.0,2011-06-07,197.0,1250,226.0,35.23376691,-9.09991636,16415,0,6,10681.0,3,11,4,91,354,55,2,0,8.0,518.0,1,1986,3,1,0,7,4,2,0,6,2,1,1,6,4,1,1,1
65982,0.0,2011-08-07,574.0,0,443.0,0.0,-2e-08,5652,0,4,1180.0,13,19,6,15,595,0,2,0,8.0,1345.0,1,0,9,6,3,7,4,6,6,7,5,0,0,7,5,0,6,5
8486,0.0,2012-10-23,2125.0,1381,2225.0,34.3287402,-2.98391271,1359,0,4,19643.0,17,17,1,5,1210,1000,2,0,10.0,1345.0,0,2008,8,5,1,11,4,0,2,6,2,1,1,7,5,0,4,3
15871,0.0,2013-03-21,294.0,1717,385.0,34.85742956,-10.98061657,22919,0,1,10024.0,16,10,3,61,872,1,2,0,8.0,314.0,1,1992,3,1,0,7,4,6,6,6,2,0,0,8,6,0,1,1
36433,0.0,2011-07-27,258.0,0,1994.0,30.53730623,-2.48029791,36941,0,4,14362.0,4,18,30,89,1417,0,2,0,8.0,1345.0,0,0,8,5,1,7,4,0,2,6,2,1,1,7,5,0,4,3
65239,0.0,2012-10-17,1590.0,0,443.0,32.10435124,-3.70777016,42688,0,3,3991.0,17,17,5,9,400,0,2,0,4.0,1345.0,1,0,9,6,3,3,2,6,6,6,2,0,0,7,5,0,6,5
42513,6.0,2013-02-03,201.0,1690,443.0,37.45025478,-3.27956924,9335,0,5,10827.0,6,3,4,73,737,60,2,0,11.0,934.0,1,2008,3,1,0,9,4,4,5,6,2,1,1,8,6,0,1,1
63248,0.0,2011-08-09,586.0,0,722.0,33.56797657,-2.83184602,37185,0,4,14492.0,13,19,4,45,1035,0,2,0,8.0,1345.0,1,0,8,5,1,7,4,0,2,6,2,1,1,7,5,0,4,3
2959,0.0,2013-02-17,1099.0,997,443.0,35.48445788,-10.62277295,16706,0,1,15997.0,16,10,2,111,1072,0,2,0,8.0,1793.0,1,2003,3,1,0,7,4,5,3,6,2,1,1,6,4,1,1,1
64833,1000.0,2013-01-18,2117.0,1194,1428.0,33.5170109,-2.09566148,21411,0,4,10204.0,9,20,4,10,1601,700,2,0,10.0,1345.0,1,2005,0,0,1,11,4,2,0,4,4,1,1,3,0,0,4,3
54346,0.0,2013-01-23,445.0,300,567.0,39.55225685,-10.68289247,33208,0,7,10097.0,12,9,4,116,945,1,2,0,11.0,193.0,1,1982,14,10,5,7,4,0,2,6,2,3,3,3,0,0,1,1
12284,0.0,2011-07-20,508.0,0,1850.0,32.56253545,-2.71273327,29350,0,4,4223.0,13,19,5,102,1907,0,2,0,8.0,245.0,1,0,8,5,1,7,4,0,2,4,4,1,1,7,5,0,4,3
18056,50.0,2013-01-22,680.0,68,806.0,39.46003296,-10.23272106,38483,0,7,18183.0,7,80,23,47,1740,213,2,0,8.0,616.0,0,2006,14,10,5,7,4,4,5,6,2,1,1,6,4,1,2,1
9415,0.0,2011-07-11,2109.0,0,443.0,31.11360521,-1.77702222,43411,0,4,6379.0,4,18,1,26,1683,0,2,0,8.0,1345.0,1,0,3,1,0,1,1,0,2,6,2,4,4,5,3,1,1,1
10574,50.0,2013-02-27,346.0,2087,427.0,35.42566327,-4.22898383,44741,0,0,296.0,8,21,1,2,19,210,2,0,11.0,1345.0,1,1998,7,4,2,9,4,4,5,6,2,1,1,8,6,0,1,1
67761,0.0,2011-08-02,294.0,0,385.0,32.86581839,-8.9444245,34852,0,2,10588.0,10,12,6,62,274,0,2,0,8.0,1345.0,0,0,15,11,1,7,4,0,2,6,2,1,1,3,0,0,4,3
2413,0.0,2013-02-10,1979.0,0,219.0,32.57416137,-3.82307613,43587,0,4,19659.0,17,17,3,25,490,0,2,0,9.0,1092.0,1,0,6,10,5,10,4,4,5,6,2,1,1,2,4,1,6,5
60358,0.0,2011-07-19,508.0,0,638.0,0.0,-2e-08,8071,0,4,15467.0,13,19,6,15,508,0,2,0,8.0,1345.0,1,0,9,6,3,7,4,0,2,6,2,2,2,5,3,1,1,1
72803,500.0,2011-02-27,508.0,1726,443.0,34.89351899,-9.06207118,5123,0,6,13809.0,3,11,4,91,323,250,2,0,11.0,2676.0,0,2007,3,1,0,9,4,5,3,6,2,1,1,8,6,0,1,1
71644,500.0,2013-02-15,1962.0,579,2079.0,37.17423236,-11.22408168,41074,0,7,18615.0,16,10,1,120,1155,1,2,0,8.0,1345.0,0,1999,15,11,1,7,4,3,1,6,2,1,1,3,0,0,4,3
43929,500.0,2013-02-07,1842.0,589,1923.0,37.02843476,-10.80091775,44743,0,7,20674.0,16,10,1,120,1116,1,2,0,8.0,1345.0,0,2001,13,7,1,7,4,3,1,6,2,2,2,3,0,0,4,3
23370,0.0,2011-08-05,648.0,0,457.0,33.56055301,-9.08487479,1875,0,1,20012.0,10,12,4,100,426,0,2,0,8.0,1993.0,1,0,3,1,0,7,4,0,2,6,2,1,1,8,6,0,1,1
38121,0.0,2011-07-09,574.0,0,443.0,31.39866192,-1.21587198,31545,0,4,5053.0,4,18,7,66,565,0,2,0,8.0,1345.0,1,0,15,11,1,7,4,0,2,6,2,3,3,7,5,0,4,3
71352,0.0,2013-07-03,680.0,1270,638.0,34.81132895,-10.53808203,22380,0,1,19729.0,16,10,3,61,1590,80,2,0,8.0,399.0,1,2012,3,1,0,7,4,6,6,6,2,2,2,8,6,0,1,1
26630,2000.0,2013-02-14,1962.0,519,2079.0,36.98061413,-11.4699527,36532,0,7,13819.0,16,10,1,120,1538,1,2,0,8.0,1345.0,0,1999,15,11,1,7,4,2,0,6,2,1,1,3,0,0,4,3
72503,0.0,2011-08-08,574.0,0,443.0,33.48724646,-2.63534117,12299,0,4,18082.0,13,19,2,54,1940,0,2,0,8.0,1345.0,1,0,8,5,1,7,4,0,2,6,2,1,1,7,5,0,4,3
36667,0.0,2013-01-22,648.0,1502,457.0,34.57217006,-4.72462067,5577,0,0,9591.0,18,13,2,109,1882,1,2,0,8.0,1345.0,1,1990,9,6,3,7,4,6,6,7,5,0,0,7,5,0,6,5
13838,0.0,2013-01-19,1091.0,846,769.0,35.07020487,-5.85921451,24830,0,0,12500.0,18,13,3,56,173,450,2,0,8.0,288.0,0,1974,7,4,2,7,4,0,2,6,2,1,1,3,0,0,2,1
73762,500.0,2011-03-19,1425.0,223,443.0,36.68359721,-8.14124185,30626,0,6,12831.0,11,5,3,35,308,300,2,0,8.0,1345.0,1,2007,14,10,5,6,3,3,1,6,2,2,2,3,0,0,1,1
56917,20.0,2013-03-18,508.0,1013,443.0,36.81235152,-3.48393955,14511,0,5,10838.0,0,2,2,0,1599,150,2,0,8.0,1237.0,1,2009,3,1,0,7,4,4,5,6,2,2,2,8,6,0,1,1
64901,20.0,2013-02-06,680.0,25,833.0,39.96707436,-10.36640864,10399,0,7,10546.0,12,99,1,77,217,400,2,0,8.0,1345.0,1,2006,4,2,1,6,3,4,5,4,4,1,1,3,0,0,4,3
11878,0.0,2013-02-11,1859.0,695,1940.0,36.15986356,-10.27521236,19335,0,6,1676.0,16,10,5,86,1200,800,2,0,10.0,1345.0,0,1994,9,6,3,11,4,5,3,6,2,1,1,7,5,0,6,5
11761,0.0,2011-07-18,1427.0,0,1572.0,0.0,-2e-08,36273,0,4,9538.0,13,19,6,15,508,0,2,0,8.0,193.0,1,0,0,0,1,7,4,0,2,6,2,2,2,3,0,0,4,3
22410,30.0,2013-03-26,657.0,1039,757.0,35.33594326,-3.51231126,282,0,0,13420.0,0,24,30,27,1058,500,2,0,8.0,642.0,1,1998,3,1,0,7,4,4,5,6,2,1,1,6,4,1,1,1
29102,25.0,2013-06-03,422.0,495,532.0,38.08378537,-4.43391652,44493,0,5,5120.0,6,3,3,101,1598,250,2,0,12.0,166.0,1,2011,3,1,0,7,4,4,5,6,2,1,1,6,4,1,1,1
36539,0.0,2013-08-02,294.0,482,385.0,34.8395779,-11.31310578,36324,0,1,8852.0,16,10,3,61,680,60,2,0,8.0,314.0,1,1992,3,1,0,7,4,6,6,6,2,0,0,8,6,0,1,1
9758,0.0,2012-10-26,574.0,0,443.0,0.0,-2e-08,17325,0,4,14494.0,13,19,2,54,7,0,2,0,8.0,1345.0,1,0,15,11,1,7,4,0,2,6,2,1,1,7,5,0,4,3
28981,0.0,2012-11-09,1600.0,0,1667.0,33.7406074,-4.81265661,36277,0,0,13405.0,19,14,3,124,885,0,2,0,8.0,1345.0,1,0,9,6,3,7,4,0,2,6,2,1,1,3,0,0,6,5
56273,0.0,2011-07-17,1427.0,0,1572.0,0.0,-2e-08,1330,0,4,4946.0,13,19,6,15,337,0,2,0,8.0,1345.0,1,0,4,2,1,7,4,0,2,6,2,2,2,3,0,0,4,3
35854,1000.0,2013-02-11,1292.0,1292,1660.0,30.56106497,-3.62129213,39633,0,3,17701.0,5,16,1,30,431,500,2,0,8.0,844.0,0,1990,3,1,0,7,4,2,0,6,2,1,1,8,6,0,2,1
38840,0.0,2011-04-08,294.0,0,385.0,33.21056169,-8.95753045,43887,0,2,10097.0,10,12,6,62,1806,0,2,0,11.0,1345.0,1,0,3,1,0,7,4,2,0,6,2,2,2,6,4,1,1,1
32235,0.0,2011-02-18,508.0,1792,635.0,35.72394069,-8.1079304,45683,0,6,4580.0,3,11,7,34,2008,1,2,0,8.0,2666.0,1,2005,3,1,0,7,4,0,2,6,2,1,1,8,6,0,1,1
36097,30.0,2013-05-03,422.0,467,532.0,38.06909306,-4.56032623,7406,0,5,8700.0,6,3,3,101,22,240,2,0,12.0,2786.0,1,2011,14,10,5,7,4,4,5,6,2,1,1,3,0,0,1,1
54661,0.0,2013-02-03,1743.0,1006,443.0,35.33561613,-10.45814253,10117,0,1,9292.0,16,10,2,111,661,0,2,0,8.0,1754.0,1,1984,3,1,0,7,4,5,3,6,2,0,0,8,6,0,1,1
61700,0.0,2011-03-11,508.0,290,443.0,36.12720094,-8.31332853,30997,0,6,11653.0,11,5,3,35,1181,45,2,0,1.0,509.0,1,2003,3,1,0,7,4,0,2,6,2,2,2,6,4,1,6,5
71556,20.0,2011-02-26,664.0,-7,1581.0,38.82112135,-7.91548673,36358,0,6,17522.0,14,60,53,99,1270,1,2,0,8.0,1345.0,1,2010,8,5,1,7,4,4,5,6,2,2,2,7,5,0,4,3
9296,0.0,2013-01-25,445.0,229,567.0,39.63851132,-10.89580951,24790,0,7,13535.0,12,9,4,116,1128,560,2,0,11.0,193.0,1,1982,14,10,5,7,4,0,2,6,2,0,0,3,0,0,2,1
26823,3000.0,2013-02-14,1962.0,543,2079.0,36.9853428,-11.46136172,4769,0,7,4042.0,16,10,1,120,1538,1,2,0,8.0,1345.0,1,1999,15,11,1,7,4,2,0,6,2,1,1,3,0,0,4,3
